Inj,Date,Time,NO3_N,NH4_N,PO4_P,Cl,cor_no3,cor_p,cl_ug,cor_cl,con_no3,con_amb_no3,tot_no3,con_p,con_amb_p,tot_p,no3_cl,log_no3_cl,diff_no3,kw_no3,sw_no3,p_cl,log_p_cl,diff_p,kw_p,sw_p
A_up,9/20/10,11:15:30,21.8,8.23,2.52,0.18,0.353749999999998,0.08610000000000007,180,40.349999999999994,0.37360109526376883,21.87360109526377,21.83676953848143,0.8232510799256467,3.263251079925647,2.8676458500680706,0.008767038413878514,-4.736756224740653,-0.05459818904115199,-6.066465449016887e-4,1648.4063222713266,0.00213382899628253,-6.149837262264409,-2.2577518216052823,-0.025086131351169803,39.86266299898683
A_up,9/20/10,11:27:00,21.5,12.1,2.8,0.14,0.0537499999999973,0.36609999999999987,140,0.3499999999999943,0.003240653862263122,21.503240653862264,21.501620265878543,0.007140963518561876,2.447140963518562,2.6176315053597543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_up,9/20/10,11:32:40,23.4,0,3.01,0.15,1.9537499999999959,0.5760999999999998,150,10.349999999999994,0.09583076421263954,21.59583076421264,22.479822950427693,0.21116849262033308,2.651168492620333,2.824892416143879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A_up,9/20/10,11:35:00,28.3,0,25.9,1.48,6.853749999999998,23.466099999999997,1480,1340.35,12.410315440812703,33.9103154408127,30.978410659280108,27.346829863155904,29.786829863155905,27.775508878429896,0.00511340321557802,-5.275890105133465,-0.5937320694339636,-0.006597022993710707,151.5835250162616,0.017507442086022305,-4.0451292263925325,-0.1530437857334057,-0.0017004865081489524,588.0670003601147
A_up,9/20/10,11:36:00,60.9,0,62.5,4.53,39.45375,60.0661,4530,4390.35,40.65029909767752,62.15029909767752,61.521973432657056,89.57522623919613,92.01522623919612,75.8350291089135,0.008986470326967097,-4.712035129734227,-0.029877094034725715,-3.319677114969524e-4,3012.3411565861893,0.013681392144134294,-4.291718607043333,-0.39963316638420654,-0.004440368515380073,225.20653331729272
A_up,9/20/10,11:37:00,79.9,0,114,6.6,58.45375,111.5661,6600,6460.35,59.81645194020543,81.31645194020544,80.60511466416018,131.80892476326278,134.24892476326278,123.71086218684252,0.009048077890516768,-4.705202931615985,-0.023044895916483732,-2.5605439907204144e-4,3905.420112382634,0.017269358471290255,-4.05882153451466,-0.16673609385553334,-0.0018526232650614815,539.7751495724706
A_up,9/20/10,11:37:30,127,0,194,11.7,105.55375,191.5661,11700,11560.35,107.03740821889741,128.5374082188974,127.76639168341553,235.8629646051661,238.3029646051661,215.01343012333487,0.00913067078418906,-4.696116116735731,-0.013958081036229864,-1.5508978929144293e-4,6447.877739525531,0.016570960221792594,-4.10010349980851,-0.2080180591493832,-0.00231131176832648,432.6547433815285
A_up,9/20/10,11:39:00,191,0,332,17.95,169.55375,329.5661,17950,17810.35,164.90622718788265,186.40622718788265,188.68913427350708,363.38017029377306,365.82017029377306,348.500066768333,NA,NA,NA,NA,NA,0.01850418997942208,-3.989758087167632,-0.09767264650850516,-0.0010852516278722795,921.4452891082763
A_up,9/20/10,11:40:00,250,0,451,24.67,228.55375,448.5661,24670,24530.35,227.1267813433356,248.6267813433356,249.31244520848497,500.4866698501633,502.9266698501633,476.25615807296805,NA,NA,NA,NA,NA,0.018286167951129927,-4.001610354598174,-0.10952491393904751,-0.001216943488211639,821.7308442724415
A_up,9/20/10,11:41:00,285,0,527,28.98,263.55375,524.5661,28980,28840.35,267.0331189043479,288.5331189043479,286.761118158894,588.42253489302675,590.8625348930268,558.0184189510462,0.009138368639770321,-4.695273395248499,-0.013115359548997674,-1.4572621721108527e-4,6862.183203119135,0.018188617683211197,-4.00695928256617,-0.11487384190704297,-0.0012763760211893663,783.4681813186754
A_up,9/20/10,11:42:00,327,0,633,33.32,305.55375,630.5661,33320,33180.35,307.21722679641124,328.71722679641124,327.85748910529173,676.9704825231954,679.4104825231955,655.7948119931892,0.009208876639336233,-4.687587407995977,-0.005429372296475776,-6.0326358849730846e-5,16576.501865311264,0.019004202788698733,-3.9630951248714816,-0.07100968421235487,-7.889964912483875e-4,1267.4327593241294
A_up,9/20/10,11:43:00,367,0,723,37.84,345.55375,720.5661,37840,37700.35,349.0679566747814,370.5679566747814,368.77966334878727,769.190925677196,771.630925677196,746.9197810103925,0.009165796869259835,-4.692276454469613,-0.010118418770111326,-1.1242687522345917e-4,8894.670406985912,0.019112981709718875,-3.957387504135145,-0.06530206347601819,-7.255784830668688e-4,1378.210659959497
A_up,9/20/10,11:45:00,394,0,757,39.01,372.55375,754.5661,39010,38870.35,359.9009995857754,381.4009995857754,387.6493181172844,793.0621465821032,795.5021465821033,776.0123226873731,NA,NA,NA,NA,NA,0.01941238244574592,-3.941844146121498,-0.04975870546237138,-5.528745051374597e-4,1808.7287272386934
A_up,9/20/10,11:47:00,439,0,852,44.5,417.55375,849.5661,44500,44360.35,410.73297016813206,432.23297016813206,435.60334468850203,905.0732600589756,907.5132600589757,879.3186553066228,NA,NA,NA,NA,NA,0.019151474233183464,-3.9553755828625006,-0.06329014220337381,-7.03223802259709e-4,1422.0224013843717
A_up,9/20/10,11:51:00,432,0,849,44.29,410.55375,846.5661,44290,44150.35,408.7885778507742,430.2885778507742,431.14343974080685,900.7886819478384,903.2286819478385,875.6946676631733,NA,NA,NA,NA,NA,0.01917461809476029,-3.9541678487584355,-0.06208240809930876,-6.89804534436764e-4,1449.6860343437947
A_up,9/20/10,11:58:00,365,0,690,37.76,343.55375,687.5661,37760,37620.35,348.32723579197835,369.82723579197835,367.405690026804,767.5587054443819,769.9987054443819,728.9026730343517,0.009132125299206413,-4.695956829514455,-0.013798793814953747,-1.5331993127726387e-4,6522.3092110027055,0.018276440809296034,-4.002142436000085,-0.11005699534095825,-0.001222855503788425,817.7581054359937
A_up,9/20/10,12:08:00,280,0,464,27.61,258.55375,461.5661,27610,27470.35,254.34827378634628,275.8482737863463,277.91638429602705,560.4707634060841,562.9107634060841,511.06809156943365,NA,NA,NA,NA,NA,0.016802337793293497,-4.086237247891286,-0.19415180723215908,-0.0021572423025795454,463.5547888172967
A_up,9/20/10,12:15:00,221,0,402,22.06,199.55375,399.5661,22060,21920.35,202.96076254188736,224.46076254188736,222.72365954643678,447.23548475460103,449.67548475460103,425.1700187823098,0.009103584112479957,-4.6990870844869566,-0.01692904878745516,-1.881005420828351e-4,5316.305784805359,0.018228089423754642,-4.004791499746878,-0.11270605908775089,-0.0012522895454194544,798.5373699379164
A_up,9/20/10,12:25:00,153,0,244,14.81,131.55375,241.5661,14810,14670.35,135.83293253786448,157.33293253786448,155.15134120687853,299.31552615581694,301.75552615581694,271.34544105626554,0.008967321843037147,-4.714168215715081,-0.03201018001557987,-3.5566866683977633e-4,2811.6055566134132,0.016466280627251566,-4.106440587420353,-0.21435514676122658,-0.0023817238529025174,419.8639564285917
A_up,9/20/10,12:35:00,118,0,147,10.67,96.55375,144.5661,10670,10530.35,97.50062685280864,119.00062685280864,118.49925724928167,214.84812910768366,217.28812910768366,178.72144521245772,0.009169092195416105,-4.6919169948426545,-0.009758959143153056,-1.0843287936836729e-4,9222.294988615105,0.013728518045459078,-4.288280000536885,-0.39619455987775787,-0.004402161776419532,227.1611201016204
A_up,9/20/10,13:07:00,52.9,0,45.9,3.94,31.453749999999996,43.4661,3940,3800.35,35.187482587005306,56.687482587005306,54.761006463108224,77.53760202219162,79.97760202219162,60.588546218064934,0.00827654031865486,-4.794330233813966,-0.11217219811446455,-0.001246357756827384,802.3378476381532,0.01143739392424382,-4.470867122806559,-0.5787816821474321,-0.006430907579415912,155.4990470086689
A_up,9/20/10,13:17:00,45,0,34.3,3.05,23.553749999999997,31.866099999999996,3050,2910.35,26.9469627658218,48.4469627658218,46.69168367559668,59.37915193213398,61.81915193213398,46.04776771215076,0.008093098768189392,-4.816743584392617,-0.13458554869311534,-0.0014953949854790594,668.7196424425908,0.010949232910131083,-4.514485879042821,-0.6224004383836945,-0.006915560426485495,144.60144056729797
A_up,9/20/10,13:17:00,45.9,0,37.5,2.96,24.453749999999996,35.0661,2960,2820.35,26.113651772668412,47.61365177266841,46.74897449533497,57.542904170218044,59.98290417021804,47.4274067010118,0.00867046643147127,-4.747832691312512,-0.06567465561301056,-7.297183957001173e-4,1370.3916550446356,0.012433244100909461,-4.387381417896783,-0.4952959772376566,-0.005503288635973962,181.7095315450453
A_up,9/20/10,13:45:00,33.7,0,13.4,1.34,12.25375,10.9661,1340,1200.35,11.114053895907434,32.61405389590743,33.152580839085225,24.490444455731105,26.930444455731106,18.996524832368596,NA,NA,NA,NA,NA,0.009135752072312243,-4.695559763880641,-0.803474323221514,-0.008927492480239045,112.01353596359722
A_up,9/20/10,14:00:00,30.5,0,10.5,0.95,9.053749999999997,8.0661,950,810.35,7.503039592242754,29.003039592242754,29.74210328076015,16.53337082076203,18.97337082076203,14.1145454626779,NA,NA,NA,NA,NA,0.009953847103103597,-4.609796159010983,-0.7177107183518565,-0.00797456353724285,125.39871245991014
A_up,9/20/10,14:57:00,23.4,14.8,5.06,0.49,1.9537499999999959,2.6260999999999997,490,350.35,3.243894516125438,24.743894516125437,24.062567021773365,7.148104482080555,9.588104482080555,6.965329043148471,0.005576566290851993,-5.189182052062995,-0.507024016363494,-0.005633600181816601,177.50638450127673,0.007495647209932923,-4.893432798929841,-1.0013473582707144,-0.011126081758563493,89.87890091948341
A_up,9/20/10,15:12:00,22.7,8.36,2.44,0.6,1.2537499999999966,0.006099999999999994,600,460.35,4.262385729979579,25.762385729979577,24.18276568282744,9.392407302200038,11.832407302200037,5.373180977537244,0.0027234712718583612,-5.9058480094398496,-1.2236899737403482,-0.013596555263781646,73.54804070585357,1.3250787444335818e-5,-11.231453577536728,-7.339368136877601,-0.08154853485419557,12.262636009193136
